Provider,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct
PRV52227,6,1.1666666666666667,5560,794.2857142857143,2400,2,3.5,1,7.0,1,7.0,0.0
PRV52228,8,1.0,2400,300.0,1800,2,4.0,0,-99.0,2,4.0,0.0
PRV52229,11,1.0,370,33.63636363636363,80,1,11.0,0,-99.0,1,11.0,0.0
PRV52230,15,2.8666666666666667,15100,351.16279069767444,3200,2,21.5,1,43.0,2,21.5,0.0
PRV52231,6,1.0,3980,663.3333333333334,3300,2,3.0,1,6.0,1,6.0,0.0
PRV52232,4,1.0,640,160.0,500,1,4.0,1,4.0,0,-99.0,0.0
PRV52233,156,1.3846153846153846,63540,294.1666666666667,8050,2,108.0,1,216.0,2,108.0,0.0
PRV52235,2,1.0,970,485.0,900,1,2.0,0,-99.0,1,2.0,0.0
PRV52236,13,1.0769230769230769,5780,412.85714285714283,1800,3,4.666666666666667,1,14.0,2,7.0,0.0
PRV52237,38,1.0,7400,194.73684210526315,1700,3,12.666666666666666,3,12.666666666666666,3,12.666666666666666,0.0
PRV52238,10,1.1,1530,139.0909090909091,400,3,3.6666666666666665,3,3.6666666666666665,3,3.6666666666666665,0.0
PRV52240,61,1.0163934426229508,25220,406.7741935483871,3300,5,12.4,4,15.5,5,12.4,0.0
PRV52241,22,1.0454545454545454,5690,247.3913043478261,3300,4,5.75,2,11.5,3,7.666666666666667,0.0
PRV52242,30,1.0333333333333334,13600,438.7096774193548,3300,2,15.5,2,15.5,2,15.5,0.0
PRV52246,47,1.425531914893617,26510,395.67164179104475,3300,2,33.5,2,33.5,2,33.5,0.0
PRV52247,48,1.0208333333333333,10890,222.24489795918367,2800,3,16.333333333333332,2,24.5,3,16.333333333333332,0.0
PRV52248,21,1.1428571428571428,12750,531.25,3300,2,12.0,2,12.0,2,12.0,0.0
PRV52249,41,1.146341463414634,25480,542.1276595744681,3300,3,15.666666666666666,3,15.666666666666666,3,15.666666666666666,0.0
PRV52251,4,1.0,270,67.5,100,2,2.0,0,-99.0,1,4.0,0.0
PRV52252,26,1.0,2130,81.92307692307692,500,2,13.0,1,26.0,1,26.0,0.0
PRV52253,1,1.0,80,80.0,80,1,1.0,1,1.0,0,-99.0,0.0
PRV52254,30,1.0333333333333334,3960,127.74193548387096,1100,1,31.0,1,31.0,1,31.0,0.0
PRV52255,7,1.4285714285714286,720,72.0,200,1,10.0,1,10.0,1,10.0,0.0
PRV52256,1,1.0,50,50.0,50,1,1.0,0,-99.0,1,1.0,0.0
PRV52257,14,1.0714285714285714,4440,296.0,2100,1,15.0,1,15.0,0,-99.0,0.0
PRV52260,62,1.0161290322580645,12880,204.44444444444446,2500,3,21.0,4,15.75,2,31.5,0.0
PRV52261,1,1.0,200,200.0,200,1,1.0,1,1.0,0,-99.0,0.0
PRV52262,92,1.2173913043478262,27840,248.57142857142858,3300,2,56.0,2,56.0,2,56.0,0.0
PRV52263,3,1.0,630,210.0,400,2,1.5,2,1.5,1,3.0,0.0
PRV52264,21,1.1904761904761905,4420,176.8,1100,2,12.5,1,25.0,2,12.5,0.0
PRV52265,27,1.1111111111111112,260000,8666.666666666666,31000,2,15.0,6,5.0,2,15.0,1.0
PRV52266,30,1.2333333333333334,460400,12443.243243243243,57000,2,18.5,2,18.5,2,18.5,1.0
PRV52267,10,1.0,78900,7890.0,15000,4,2.5,2,5.0,3,3.3333333333333335,1.0
PRV52271,19,1.0,3760,197.89473684210526,1900,1,19.0,1,19.0,1,19.0,0.0
PRV52272,8,1.0,4210,526.25,3300,1,8.0,0,-99.0,1,8.0,0.0
PRV52273,11,1.0,4380,398.1818181818182,2700,8,1.375,2,5.5,2,5.5,0.0
PRV52274,17,2.235294117647059,7800,205.26315789473685,1200,2,19.0,2,19.0,1,38.0,0.0
PRV52275,57,1.7719298245614035,27220,269.5049504950495,3300,1,101.0,1,101.0,1,101.0,0.0
PRV52276,62,1.096774193548387,17750,261.02941176470586,2300,1,68.0,1,68.0,1,68.0,0.0
PRV52278,16,1.0,235000,14687.5,57000,4,4.0,4,4.0,1,16.0,1.0
PRV52279,77,1.077922077922078,783300,9437.349397590362,57000,3,27.666666666666668,2,41.5,2,41.5,0.9879518072289156
PRV52280,38,1.0789473684210527,395000,9634.146341463415,34000,4,10.25,5,8.2,1,41.0,1.0
PRV52281,41,1.0,408000,9951.219512195123,44000,2,20.5,1,41.0,1,41.0,1.0
PRV52282,6,1.0,77000,12833.333333333334,23000,1,6.0,1,6.0,0,-99.0,1.0
PRV52283,54,1.2222222222222223,594700,9010.60606060606,61000,4,16.5,2,33.0,0,-99.0,1.0
PRV52284,32,1.21875,5320,136.4102564102564,500,1,39.0,1,39.0,1,39.0,0.0
PRV52285,19,1.0,144000,7578.9473684210525,30000,4,4.75,2,9.5,2,9.5,1.0
PRV52286,5,1.0,90000,18000.0,44000,2,2.5,1,5.0,0,-99.0,1.0
PRV52288,12,1.0833333333333333,2810,216.15384615384616,1100,1,13.0,1,13.0,1,13.0,0.0
PRV52289,4,1.0,18000,4500.0,7000,1,4.0,1,4.0,0,-99.0,1.0
PRV52290,10,1.0,68000,6800.0,10000,3,3.3333333333333335,3,3.3333333333333335,1,10.0,1.0
PRV52291,17,1.0588235294117647,128000,7111.111111111111,23000,2,9.0,1,18.0,0,-99.0,0.9444444444444444
PRV52292,25,1.0,303000,12120.0,34000,3,8.333333333333334,5,5.0,1,25.0,1.0
PRV52293,7,1.0,4170,595.7142857142857,3300,2,3.5,2,3.5,2,3.5,0.0
PRV52294,7,1.0,54000,7714.285714285715,15000,1,7.0,1,7.0,0,-99.0,1.0
PRV52295,5,1.0,19000,3800.0,5000,3,1.6666666666666667,2,2.5,0,-99.0,1.0
PRV52296,2,1.0,12000,6000.0,10000,1,2.0,1,2.0,0,-99.0,1.0
PRV52298,144,1.5138888888888888,153300,703.2110091743119,44000,20,10.9,16,13.625,12,18.166666666666668,0.04128440366972477
PRV52299,255,2.3568627450980393,157140,261.46422628951746,11200,7,85.85714285714286,7,85.85714285714286,5,120.2,0.0
PRV52300,19,1.105263157894737,59160,2817.1428571428573,31000,13,1.6153846153846154,1,21.0,5,4.2,0.14285714285714285
PRV52302,30,1.5333333333333334,136280,2962.608695652174,57000,13,3.5384615384615383,6,7.666666666666667,6,7.666666666666667,0.2391304347826087
PRV52303,313,1.2523961661341854,347340,886.0714285714286,57000,152,2.5789473684210527,61,6.426229508196721,94,4.170212765957447,0.058673469387755105
PRV52304,88,2.090909090909091,63120,343.04347826086956,6300,41,4.487804878048781,20,9.2,28,6.571428571428571,0.0
PRV52306,15,1.0,7030,468.6666666666667,2400,11,1.3636363636363635,3,5.0,5,3.0,0.0
PRV52307,167,1.0479041916167664,806460,4608.342857142857,63000,90,1.9444444444444444,35,5.0,46,3.8043478260869565,0.3028571428571429
PRV52308,72,1.2083333333333333,374760,4307.586206896552,44000,41,2.1219512195121952,23,3.782608695652174,20,4.35,0.45977011494252873
PRV52309,88,1.9318181818181819,45340,266.70588235294116,3300,4,42.5,4,42.5,3,56.666666666666664,0.0
PRV52310,190,2.389473684210526,106790,235.2202643171806,5200,3,151.33333333333334,4,113.5,3,151.33333333333334,0.0
PRV52311,23,1.2173913043478262,7770,277.5,1200,16,1.75,3,9.333333333333334,7,4.0,0.0
PRV52312,112,1.9107142857142858,79810,372.94392523364485,3200,5,42.8,5,42.8,2,107.0,0.0
PRV52313,196,2.5714285714285716,146700,291.07142857142856,4200,7,72.0,7,72.0,6,84.0,0.0
PRV52314,192,1.1614583333333333,455180,2041.1659192825111,57000,95,2.3473684210526318,48,4.645833333333333,54,4.12962962962963,0.17937219730941703
PRV52315,66,1.2878787878787878,61930,728.5882352941177,15000,28,3.0357142857142856,12,7.083333333333333,16,5.3125,0.058823529411764705
PRV52317,21,1.1904761904761905,28590,1143.6,12000,15,1.6666666666666667,4,6.25,10,2.5,0.08
PRV52318,37,1.054054054054054,10000,256.4102564102564,1600,24,1.625,5,7.8,12,3.25,0.0
PRV52319,29,1.0344827586206897,7740,258.0,2600,19,1.5789473684210527,5,6.0,9,3.3333333333333335,0.0
PRV52320,292,1.2534246575342465,874200,2388.5245901639346,57000,89,4.112359550561798,32,11.4375,52,7.038461538461538,0.1885245901639344
PRV52321,135,1.1111111111111112,390230,2601.5333333333333,46000,47,3.1914893617021276,24,6.25,27,5.555555555555555,0.22
PRV52323,179,1.0614525139664805,49770,261.94736842105266,3300,73,2.6027397260273974,22,8.636363636363637,45,4.222222222222222,0.0
PRV52325,111,1.1711711711711712,281800,2167.6923076923076,32000,57,2.280701754385965,20,6.5,33,3.9393939393939394,0.2076923076923077
PRV52326,13,1.0769230769230769,70770,5055.0,16000,6,2.3333333333333335,2,7.0,3,4.666666666666667,0.5714285714285714
PRV52328,28,1.25,19560,558.8571428571429,3300,15,2.3333333333333335,6,5.833333333333333,8,4.375,0.0
PRV52331,49,1.2448979591836735,68430,1121.8032786885246,13000,26,2.3461538461538463,13,4.6923076923076925,15,4.066666666666666,0.14754098360655737
PRV52332,62,1.032258064516129,20650,322.65625,3500,46,1.391304347826087,9,7.111111111111111,17,3.764705882352941,0.0
PRV52334,49,1.3673469387755102,113980,1701.1940298507463,34000,33,2.0303030303030303,15,4.466666666666667,16,4.1875,0.11940298507462686
PRV52335,87,2.781609195402299,109870,454.0082644628099,22000,11,22.0,9,26.88888888888889,10,24.2,0.008264462809917356
PRV52336,78,1.1025641025641026,26960,313.48837209302326,3300,20,4.3,10,8.6,16,5.375,0.0
PRV52337,226,3.420353982300885,205790,266.22250970245796,8100,5,154.6,3,257.6666666666667,4,193.25,0.0
PRV52340,693,2.515151515151515,2540130,1457.3321858864028,57000,39,44.69230769230769,39,44.69230769230769,50,34.86,0.1285140562248996
PRV52341,122,1.1065573770491803,45450,336.6666666666667,3300,70,1.9285714285714286,22,6.136363636363637,37,3.6486486486486487,0.0
PRV52342,184,1.184782608695652,652190,2991.697247706422,57000,76,2.8684210526315788,26,8.384615384615385,40,5.45,0.23394495412844038
PRV52343,177,1.4745762711864407,481840,1846.1302681992338,34000,10,26.1,11,23.727272727272727,6,43.5,0.16091954022988506
PRV52344,54,2.4074074074074074,272150,2093.4615384615386,22000,22,5.909090909090909,12,10.833333333333334,11,11.818181818181818,0.17692307692307693
PRV52346,57,1.1929824561403508,217540,3199.1176470588234,28000,37,1.837837837837838,15,4.533333333333333,15,4.533333333333333,0.27941176470588236
PRV52347,342,1.1608187134502923,715090,1801.2342569269522,100000,113,3.5132743362831858,51,7.784313725490196,70,5.671428571428572,0.12594458438287154
PRV52348,36,1.8611111111111112,102790,1534.1791044776119,22000,10,6.7,5,13.4,6,11.166666666666666,0.13432835820895522
PRV52349,94,1.053191489361702,20410,206.16161616161617,2100,57,1.736842105263158,15,6.6,25,3.96,0.0
PRV52350,29,1.3793103448275863,38660,966.5,9000,15,2.6666666666666665,6,6.666666666666667,7,5.714285714285714,0.175
PRV52351,362,1.1740331491712708,103700,244.0,3300,113,3.7610619469026547,34,12.5,68,6.25,0.0
PRV52352,32,1.0,9660,301.875,2700,17,1.8823529411764706,6,5.333333333333333,8,4.0,0.0
PRV52353,45,1.0666666666666667,150420,3133.75,100000,23,2.0869565217391304,6,8.0,12,4.0,0.125
PRV52354,33,2.0,19400,293.93939393939394,3000,7,9.428571428571429,3,22.0,4,16.5,0.0
PRV52355,26,2.423076923076923,24170,383.6507936507937,3300,5,12.6,4,15.75,3,21.0,0.0
PRV52356,63,1.5555555555555556,22350,228.0612244897959,2700,12,8.166666666666666,7,14.0,12,8.166666666666666,0.0
PRV52357,83,1.2650602409638554,98830,941.2380952380952,15000,26,4.038461538461538,10,10.5,17,6.176470588235294,0.0761904761904762
PRV52358,17,1.0588235294117647,5180,287.77777777777777,800,9,2.0,3,6.0,4,4.5,0.0
PRV52359,98,1.0918367346938775,426430,3985.3271028037384,30000,46,2.3260869565217392,27,3.962962962962963,25,4.28,0.3925233644859813
PRV52361,145,1.089655172413793,44230,279.9367088607595,3300,71,2.2253521126760565,21,7.523809523809524,41,3.8536585365853657,0.0
PRV52362,133,1.1578947368421053,125630,815.7792207792207,35000,55,2.8,21,7.333333333333333,35,4.4,0.05844155844155844
PRV52365,381,1.9396325459317585,202130,273.51826792963465,3300,9,82.11111111111111,9,82.11111111111111,2,369.5,0.0
PRV52366,140,1.542857142857143,280880,1300.3703703703704,31000,62,3.4838709677419355,32,6.75,35,6.171428571428572,0.11574074074074074
PRV52367,180,1.65,156620,527.3400673400673,29000,49,6.061224489795919,23,12.91304347826087,34,8.735294117647058,0.013468013468013467
PRV52369,358,1.5279329608938548,163780,299.41499085923215,4400,27,20.25925925925926,22,24.863636363636363,25,21.88,0.0
PRV52371,50,1.44,17370,241.25,3300,18,4.0,10,7.2,15,4.8,0.0
PRV52372,76,1.631578947368421,292040,2355.1612903225805,27000,25,4.96,11,11.272727272727273,14,8.857142857142858,0.21774193548387097
PRV52373,22,1.0454545454545454,43710,1900.4347826086957,24000,15,1.5333333333333334,6,3.8333333333333335,7,3.2857142857142856,0.13043478260869565
PRV52374,102,2.235294117647059,68780,301.6666666666667,3300,11,20.727272727272727,10,22.8,8,28.5,0.0
PRV52377,44,1.0,13700,311.3636363636364,2500,26,1.6923076923076923,4,11.0,11,4.0,0.0
PRV52378,12,1.0,11920,993.3333333333334,7000,10,1.2,2,6.0,4,3.0,0.25
PRV52380,4,1.0,280,70.0,100,3,1.3333333333333333,1,4.0,2,2.0,0.0
PRV52381,31,2.5806451612903225,33460,418.25,3300,9,8.88888888888889,5,16.0,9,8.88888888888889,0.0
PRV52383,51,1.4509803921568627,15540,210.0,1700,20,3.7,13,5.6923076923076925,14,5.285714285714286,0.0
PRV52384,32,1.03125,7880,238.78787878787878,3300,21,1.5714285714285714,7,4.714285714285714,11,3.0,0.0
PRV52385,19,1.1578947368421053,7140,324.54545454545456,3300,15,1.4666666666666666,3,7.333333333333333,9,2.4444444444444446,0.0
PRV52386,161,1.4720496894409938,55300,233.33333333333334,3300,24,9.875,15,15.8,14,16.928571428571427,0.0
PRV52387,39,1.6153846153846154,121740,1932.3809523809523,21000,30,2.1,9,7.0,17,3.7058823529411766,0.20634920634920634
PRV52389,139,1.2302158273381294,44690,261.34502923976606,2500,86,1.9883720930232558,23,7.434782608695652,40,4.275,0.0
PRV52390,34,1.0588235294117647,6400,177.77777777777777,800,15,2.4,6,6.0,6,6.0,0.0
PRV52391,15,1.4666666666666666,9030,410.45454545454544,3300,9,2.4444444444444446,1,22.0,4,5.5,0.0
PRV52392,54,2.3518518518518516,85980,677.007874015748,17000,13,9.76923076923077,8,15.875,10,12.7,0.03937007874015748
PRV52393,62,1.467741935483871,197430,2169.5604395604396,37000,9,10.11111111111111,8,11.375,4,22.75,0.17582417582417584
PRV52394,96,1.2291666666666667,55530,470.59322033898303,8000,45,2.6222222222222222,15,7.866666666666666,28,4.214285714285714,0.025423728813559324
PRV52395,444,2.054054054054054,268430,294.3311403508772,5100,27,33.77777777777778,24,38.0,19,48.0,0.0
PRV52396,34,1.1764705882352942,156300,3907.5,17000,19,2.1052631578947367,15,2.6666666666666665,9,4.444444444444445,0.425
PRV52397,8,1.0,1010,126.25,600,6,1.3333333333333333,0,-99.0,2,4.0,0.0
PRV52398,41,1.170731707317073,197890,4122.708333333333,99000,24,2.0,11,4.363636363636363,10,4.8,0.25
PRV52399,277,1.5667870036101084,118800,273.7327188940092,3300,6,72.33333333333333,5,86.8,5,86.8,0.0
PRV52400,120,1.925,64710,280.12987012987014,3300,7,33.0,7,33.0,6,38.5,0.0
PRV52401,54,2.611111111111111,78400,556.0283687943263,36000,24,5.875,12,11.75,17,8.294117647058824,0.028368794326241134
PRV52402,185,1.1297297297297297,577120,2761.33971291866,52000,1,209.0,1,209.0,1,209.0,0.2727272727272727
PRV52403,84,2.5714285714285716,62760,290.55555555555554,10000,25,8.64,14,15.428571428571429,22,9.818181818181818,0.009259259259259259
PRV52404,26,1.0384615384615385,60610,2244.814814814815,18000,11,2.4545454545454546,2,13.5,4,6.75,0.25925925925925924
PRV52405,71,1.2535211267605635,189070,2124.38202247191,29000,17,5.235294117647059,8,11.125,9,9.88888888888889,0.24719101123595505
PRV52406,44,1.4318181818181819,13420,213.015873015873,2800,8,7.875,5,12.6,7,9.0,0.0
PRV52407,18,2.388888888888889,15970,371.3953488372093,4080,5,8.6,4,10.75,4,10.75,0.0
PRV52408,12,2.4166666666666665,4270,147.24137931034483,1000,12,2.4166666666666665,5,5.8,9,3.2222222222222223,0.0
PRV52409,15,1.0666666666666667,2630,164.375,700,11,1.4545454545454546,5,3.2,5,3.2,0.0
PRV52410,23,2.5217391304347827,24310,419.13793103448273,3300,4,14.5,3,19.333333333333332,4,14.5,0.0
PRV52411,51,1.803921568627451,32010,347.9347826086956,2900,1,92.0,1,92.0,1,92.0,0.0
PRV52412,40,1.575,20340,322.85714285714283,3300,3,21.0,4,15.75,2,31.5,0.0
PRV52414,59,2.23728813559322,43600,330.3030303030303,3300,7,18.857142857142858,7,18.857142857142858,5,26.4,0.0
PRV52415,13,3.1538461538461537,7500,182.9268292682927,2000,6,6.833333333333333,5,8.2,5,8.2,0.0
PRV52416,22,1.9090909090909092,9650,229.76190476190476,1000,2,21.0,2,21.0,2,21.0,0.0
PRV52417,7,2.857142857142857,4210,210.5,1100,1,20.0,1,20.0,1,20.0,0.0
PRV52418,24,1.4583333333333333,7730,220.85714285714286,1700,5,7.0,3,11.666666666666666,3,11.666666666666666,0.0
PRV52419,34,3.2941176470588234,113470,1013.125,32000,14,8.0,11,10.181818181818182,10,11.2,0.044642857142857144
PRV52420,47,3.0,78050,553.5460992907801,11080,3,47.0,3,47.0,3,47.0,0.0
PRV52421,63,1.507936507936508,33550,353.1578947368421,3300,6,15.833333333333334,4,23.75,6,15.833333333333334,0.0
PRV52422,33,1.7575757575757576,26400,455.17241379310343,7200,7,8.285714285714286,5,11.6,7,8.285714285714286,0.0
PRV52423,30,1.8,11480,212.59259259259258,3000,7,7.714285714285714,6,9.0,7,7.714285714285714,0.0
PRV52425,8,2.875,3570,155.2173913043478,1200,3,7.666666666666667,2,11.5,2,11.5,0.0
PRV52427,12,1.5833333333333333,36850,1939.4736842105262,18000,9,2.111111111111111,3,6.333333333333333,4,4.75,0.15789473684210525
PRV52431,36,1.75,23850,378.57142857142856,2600,1,63.0,1,63.0,0,-99.0,0.0
PRV52432,27,2.1481481481481484,12780,220.3448275862069,3300,2,29.0,1,58.0,2,29.0,0.0
PRV52433,62,1.3709677419354838,22060,259.52941176470586,2700,4,21.25,2,42.5,3,28.333333333333332,0.0
PRV52434,2,1.0,90,45.0,90,1,2.0,0,-99.0,1,2.0,0.0
PRV52435,25,2.8,20420,291.7142857142857,2500,10,7.0,9,7.777777777777778,10,7.0,0.0
PRV52436,22,2.0,9980,226.8181818181818,2400,7,6.285714285714286,2,22.0,6,7.333333333333333,0.0
PRV52437,26,1.6538461538461537,11050,256.9767441860465,2400,11,3.909090909090909,4,10.75,11,3.909090909090909,0.0
PRV52439,64,1.890625,29520,243.96694214876032,3300,1,121.0,1,121.0,1,121.0,0.0
PRV52440,8,1.5,4980,415.0,1700,1,12.0,1,12.0,1,12.0,0.0
PRV52441,53,1.7735849056603774,20410,217.12765957446808,3300,1,94.0,1,94.0,1,94.0,0.0
PRV52443,1,1.0,10,10.0,10,1,1.0,0,-99.0,0,-99.0,0.0
PRV52445,5,1.0,102000,20400.0,43000,3,1.6666666666666667,3,1.6666666666666667,1,5.0,1.0
PRV52446,10,1.0,129000,12900.0,57000,1,10.0,2,5.0,1,10.0,1.0
PRV52448,2,1.0,170,85.0,100,2,1.0,0,-99.0,0,-99.0,0.0
PRV52449,5,1.2,126000,21000.0,61000,5,1.2,4,1.5,1,6.0,1.0
PRV52450,232,1.2844827586206897,81540,273.6241610738255,4500,14,21.285714285714285,10,29.8,9,33.111111111111114,0.0
PRV52451,17,1.1764705882352942,11130,556.5,3300,1,20.0,1,20.0,1,20.0,0.0
PRV52452,136,2.014705882352941,87650,319.8905109489051,12000,6,45.666666666666664,5,54.8,5,54.8,0.0072992700729927005
PRV52453,1,1.0,20,20.0,20,1,1.0,0,-99.0,0,-99.0,0.0
PRV52454,14,1.0714285714285714,1450,96.66666666666667,300,1,15.0,1,15.0,1,15.0,0.0
PRV52455,45,1.6888888888888889,24200,318.42105263157896,2200,2,38.0,1,76.0,2,38.0,0.0
PRV52456,7,1.0,1370,195.71428571428572,700,1,7.0,1,7.0,1,7.0,0.0
PRV52457,9,1.0,117000,13000.0,30000,5,1.8,3,3.0,1,9.0,1.0
PRV52458,1,1.0,27000,27000.0,27000,1,1.0,1,1.0,0,-99.0,1.0
PRV52459,49,1.0204081632653061,505900,10118.0,45000,3,16.666666666666668,1,50.0,1,50.0,1.0
PRV52460,9,1.4444444444444444,90000,6923.076923076923,20000,2,6.5,2,6.5,0,-99.0,1.0
PRV52461,7,1.0,48000,6857.142857142857,11000,1,7.0,1,7.0,1,7.0,1.0
PRV52462,2,1.0,16000,8000.0,11000,1,2.0,1,2.0,0,-99.0,1.0
PRV52463,1,1.0,5000,5000.0,5000,1,1.0,1,1.0,0,-99.0,1.0
PRV52464,2,1.0,12000,6000.0,8000,1,2.0,2,1.0,0,-99.0,1.0
PRV52466,11,1.1818181818181819,139000,10692.307692307691,38000,1,13.0,1,13.0,1,13.0,1.0
PRV52467,89,1.1573033707865168,183660,1783.106796116505,123000,49,2.1020408163265305,15,6.866666666666666,29,3.5517241379310347,0.07766990291262135
PRV52468,21,1.0,32450,1545.2380952380952,18000,14,1.5,4,5.25,7,3.0,0.14285714285714285
PRV52469,150,1.2266666666666666,104420,567.5,13000,36,5.111111111111111,17,10.823529411764707,23,8.0,0.03260869565217391
PRV52470,3,1.0,270,90.0,100,3,1.0,0,-99.0,1,3.0,0.0
PRV52471,8,1.0,1640,205.0,700,6,1.3333333333333333,2,4.0,4,2.0,0.0
PRV52472,57,1.0701754385964912,203810,3341.1475409836066,47000,37,1.6486486486486487,15,4.066666666666666,19,3.210526315789474,0.29508196721311475
PRV52473,4,1.0,3870,967.5,1700,4,1.0,1,4.0,1,4.0,0.0
PRV52474,35,1.0571428571428572,228770,6182.972972972973,57000,19,1.9473684210526316,6,6.166666666666667,7,5.285714285714286,0.5945945945945946
PRV52476,26,1.0,87300,3357.6923076923076,47000,16,1.625,3,8.666666666666666,8,3.25,0.23076923076923078
PRV52478,52,1.0576923076923077,31700,576.3636363636364,6000,27,2.037037037037037,10,5.5,12,4.583333333333333,0.09090909090909091
PRV52480,29,1.0344827586206897,44350,1478.3333333333333,15000,20,1.5,6,5.0,10,3.0,0.16666666666666666
PRV52482,1,1.0,40,40.0,40,1,1.0,0,-99.0,1,1.0,0.0
PRV52483,61,3.6557377049180326,52110,233.67713004484304,5900,3,74.33333333333333,3,74.33333333333333,1,223.0,0.0
PRV52484,10,1.3,1570,120.76923076923077,600,7,1.8571428571428572,3,4.333333333333333,5,2.6,0.0
PRV52485,4,1.25,1580,316.0,700,2,2.5,0,-99.0,2,2.5,0.0
PRV52486,58,1.1896551724137931,22140,320.8695652173913,4800,7,9.857142857142858,7,9.857142857142858,6,11.5,0.0
PRV52487,127,1.3937007874015748,51030,288.3050847457627,3300,5,35.4,4,44.25,5,35.4,0.0
PRV52488,130,1.4076923076923078,44710,244.3169398907104,3300,5,36.6,4,45.75,5,36.6,0.0
PRV52490,16,1.0625,4990,293.52941176470586,1900,2,8.5,1,17.0,2,8.5,0.0
PRV52491,57,1.105263157894737,16580,263.1746031746032,2000,3,21.0,2,31.5,3,21.0,0.0
PRV52492,33,1.0303030303030303,7810,229.7058823529412,1400,6,5.666666666666667,3,11.333333333333334,5,6.8,0.0
