Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,PotentialFraud
PRV57126,249.3023255813953,1068.0,12.0,11.976744186046512,1172.093023255814,4950,50400,322.7906976744186,1270,13880,43,0.372,2.465,0.953,1,0.047,71.0,42,1.0238095238095235,82620,1921.3953488372088,13000,35,1.2285714285714286,11,3.909090909090909,12,3.583333333333333,0.2325581395348837,7,54,19,999,123680,2876.279069767442,25800,17088,397.3953488372093,2136,11.0,0.0,1.2325581395348837,0.3720930232558139,0.4883720930232558,0.3023255813953488,0.1395348837209302,0.1162790697674418,0.2558139534883721,0.5581395348837209,0.5581395348837209,0.1395348837209302,0.1395348837209302,0.1860465116279069,0.0,0
PRV54048,0.0,0.0,12.0,12.0,870.0,1550,3480,370.0,850,1480,4,0.25,1.0,1.0,1,0.25,78.5,4,1.0,830,207.5,700,1,4.0,1,4.0,1,4.0,0.0,1,23,2,340,4000,1000.0,4000,1068,267.0,1068,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.75,1.0,0.25,0.25,0.0,0.0,0
PRV51016,0.0,0.0,12.0,12.0,878.3333333333334,3370,5270,295.0,650,1770,6,0.5,1.333,0.833,1,0.167,73.5,6,1.0,170,28.33333333333333,90,3,2.0,1,6.0,0,-99.0,0.0,1,1,3,620,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.5,0.1666666666666666,0.0,0
PRV51558,209.23076923076923,1068.0,12.0,12.0,1783.076923076923,6540,46360,488.46153846153845,2310,12700,26,0.615,2.154,0.769,1,0.115,73.0,25,1.04,25870,995.0,11000,20,1.3,4,6.5,7,3.7142857142857135,0.1923076923076923,1,5,8,640,93260,3586.923076923077,29000,14952,575.0769230769231,3204,7.0,0.0,1.0,0.6153846153846154,0.6538461538461539,0.5,0.1153846153846153,0.3846153846153846,0.5,0.7692307692307693,0.8461538461538461,0.3461538461538461,0.1538461538461538,0.0384615384615384,0.0384615384615384,0
PRV52838,4.457831325301205,200.0,12.0,11.867469879518072,2209.5180722891564,11410,183390,676.7469879518072,1910,56170,83,0.41,1.916,0.904,1,0.253,75.0,61,1.360655737704918,25230,303.9759036144578,3300,8,10.375,7,11.857142857142858,7,11.857142857142858,0.0,2,15,10,830,268430,3234.0963855421687,42290,39380,474.4578313253012,5204,0.0,0.0,0.0,0.4457831325301205,0.6265060240963856,0.3975903614457831,0.1325301204819277,0.3012048192771084,0.4096385542168674,0.8192771084337349,0.8072289156626506,0.3132530120481928,0.4337349397590361,0.1927710843373494,0.0,0
PRV52306,0.0,0.0,12.0,12.0,1805.3333333333333,5680,27080,830.6666666666666,3460,12460,15,0.467,1.533,0.933,1,0.067,71.0,15,1.0,7030,468.6666666666667,2400,11,1.3636363636363635,3,5.0,5,3.0,0.0,1,11,6,971,26000,1733.3333333333333,12000,4272,284.8,1068,0.0,0.0,0.0,0.2,0.5333333333333333,0.2666666666666666,0.2,0.3333333333333333,0.4666666666666667,0.8,0.6666666666666666,0.1333333333333333,0.4,0.0,0.0,0
PRV54379,245.7719298245614,1068.0,11.922413793103448,11.879310344827584,2254.396551724138,17530,261510,696.7241379310345,4940,80820,116,0.405,3.957,0.957,1,0.172,73.5,96,1.2083333333333333,280670,2419.5689655172414,35000,40,2.9,17,6.823529411764706,19,6.105263157894737,0.2413793103448276,1,26,29,984,779260,6717.758620689655,57120,103120,888.9655172413793,8204,13.0,0.0,1.2155172413793105,0.4310344827586206,0.5689655172413793,0.4741379310344827,0.0862068965517241,0.4137931034482758,0.5431034482758621,0.7758620689655172,0.8275862068965517,0.3534482758620689,0.3189655172413793,0.1379310344827586,0.0086206896551724,0
PRV55032,48.27777777777778,1068.0,12.0,12.0,2206.9444444444443,17880,79450,692.2222222222222,3310,24920,36,0.444,1.833,0.833,1,0.139,74.5,36,1.0,20340,565.0,5000,18,2.0,9,4.0,5,7.2,0.0277777777777777,3,54,7,999,234830,6523.055555555556,57000,17088,474.6666666666667,3204,2.0,0.0,0.0555555555555555,0.3888888888888889,0.6111111111111112,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.6388888888888888,0.7777777777777778,0.4166666666666667,0.25,0.1388888888888889,0.0277777777777777,0
PRV52436,1.3636363636363635,60.0,12.0,12.0,1447.2727272727273,4670,63680,464.09090909090907,1020,20420,44,0.341,2.591,0.523,1,0.068,66.0,22,2.0,9980,226.8181818181818,2400,7,6.285714285714286,2,22.0,6,7.333333333333333,0.0,1,11,6,883,289000,6568.181818181818,59680,22428,509.7272727272728,2136,0.0,0.0,0.0,0.2045454545454545,0.7045454545454546,0.4545454545454545,0.0909090909090909,0.3181818181818182,0.3863636363636363,0.6590909090909091,0.8181818181818182,0.3863636363636363,0.2727272727272727,0.1363636363636363,0.0,0
PRV53116,1.1363636363636365,50.0,11.727272727272728,11.863636363636363,2025.6818181818185,7200,89130,710.9090909090909,1410,31280,44,0.545,1.932,1.0,1,0.205,73.0,25,1.76,8230,187.04545454545453,1000,11,4.0,5,8.8,10,4.4,0.0,2,26,9,990,223800,5086.363636363636,22000,25632,582.5454545454545,2136,0.0,0.0,0.0,0.4318181818181818,0.6363636363636364,0.3636363636363636,0.25,0.3636363636363636,0.6363636363636364,0.6818181818181818,0.7045454545454546,0.4090909090909091,0.2727272727272727,0.1818181818181818,0.0,0
PRV51479,63.70175438596491,1068.0,11.947368421052632,11.947368421052632,2311.5789473684213,47140,527040,748.7719298245614,12090,170720,228,0.443,2.904,0.833,1,0.175,74.0,217,1.0506912442396312,134630,590.4824561403509,15000,64,3.5625,25,9.12,37,6.162162162162162,0.0570175438596491,13,54,36,810,1042980,4574.473684210527,155600,124646,546.6929824561404,6408,12.0,0.0,0.2763157894736842,0.3815789473684211,0.6271929824561403,0.4035087719298245,0.1535087719298245,0.2850877192982456,0.4210526315789473,0.6798245614035088,0.7894736842105263,0.3070175438596491,0.3421052631578947,0.0833333333333333,0.0087719298245614,0
PRV57446,0.0,0.0,12.0,12.0,3850.0,7020,30800,1535.0,2000,12280,8,0.375,6.0,0.875,1,0.5,80.5,7,1.1428571428571428,5600,700.0,2900,3,2.6666666666666665,1,8.0,1,8.0,0.0,2,51,5,320,23300,2912.5,18000,3204,400.5,2136,0.0,0.0,0.0,0.5,0.625,0.875,0.375,0.25,0.625,1.0,0.625,0.375,0.25,0.25,0.0,0
PRV57118,3.8461538461538463,50.0,12.0,12.0,2070.0,6870,26910,454.61538461538464,1790,5910,13,0.538,1.692,1.0,1,0.0,67.0,10,1.3,2480,190.7692307692308,1600,8,1.625,1,13.0,2,6.5,0.0,1,46,4,280,43000,3307.692307692308,27000,3204,246.46153846153845,2136,0.0,0.0,0.0,0.6923076923076923,0.3846153846153846,0.3076923076923077,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.7692307692307693,0.6923076923076923,0.2307692307692307,0.6153846153846154,0.3846153846153846,0.0,0
PRV55097,0.0,0.0,12.0,12.0,2097.5,2920,8390,585.0,1240,2340,4,0.25,1.0,0.75,1,0.0,82.0,4,1.0,720,180.0,500,2,2.0,0,-99.0,1,4.0,0.0,1,33,1,800,11210,2802.5,11210,2136,534.0,2136,0.0,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.25,0.0,0
PRV51299,0.8108108108108109,30.0,12.0,12.0,1649.7297297297298,6020,61040,538.6486486486486,1990,19930,37,0.432,3.189,0.784,1,0.135,66.0,27,1.3703703703703705,6230,168.3783783783784,1600,12,3.083333333333333,4,9.25,8,4.625,0.0,1,4,3,690,183930,4971.081081081081,28140,20292,548.4324324324324,2136,0.0,0.0,0.0,0.4864864864864865,0.4594594594594595,0.4054054054054054,0.2432432432432432,0.2972972972972973,0.4594594594594595,0.7027027027027027,0.7297297297297297,0.2162162162162162,0.4594594594594595,0.081081081081081,0.0,0
PRV56393,0.0,0.0,12.0,12.0,2744.0,7620,27440,562.0,3910,5620,10,0.2,3.1,1.0,1,0.2,80.0,8,1.25,2580,258.0,700,1,10.0,0,-99.0,1,10.0,0.0,1,43,4,280,49160,4916.0,12000,7476,747.6,2136,0.0,0.0,0.0,0.3,0.4,0.6,0.2,0.4,0.5,0.7,0.7,0.4,0.2,0.2,0.0,0
PRV55007,0.0,0.0,12.0,12.0,3829.285714285714,19860,53610,870.0,4570,12180,14,0.214,2.429,0.786,1,0.071,83.5,13,1.0769230769230769,3330,237.8571428571429,1600,9,1.5555555555555556,3,4.666666666666667,4,3.5,0.0,1,33,5,630,43000,3071.428571428572,24000,6408,457.7142857142857,3204,0.0,0.0,0.0,0.3571428571428571,0.5714285714285714,0.2857142857142857,0.2142857142857142,0.3571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.2142857142857142,0.4285714285714285,0.0714285714285714,0.0,0
PRV52272,0.0,0.0,12.0,12.0,1392.5,4230,11140,487.5,2020,3900,8,0.375,1.0,0.75,1,0.375,80.5,8,1.0,4210,526.25,3300,1,8.0,0,-99.0,1,8.0,0.0,1,10,2,550,43800,5475.0,20000,6408,801.0,2136,0.0,0.0,0.0,0.625,0.5,0.75,0.375,0.375,0.375,0.75,0.625,0.375,0.375,0.0,0.0,0
PRV54347,0.0,0.0,12.0,11.653846153846152,2124.6153846153848,6730,55240,605.0,2770,15730,26,0.385,1.692,0.923,1,0.115,77.5,25,1.04,6530,251.15384615384616,2100,17,1.5294117647058822,2,13.0,6,4.333333333333333,0.0,3,45,10,986,117400,4515.384615384615,77000,9044,347.84615384615387,4272,0.0,0.0,0.0,0.3076923076923077,0.6538461538461539,0.3461538461538461,0.3076923076923077,0.1538461538461538,0.4230769230769231,0.7307692307692307,0.6538461538461539,0.1923076923076923,0.4615384615384615,0.0384615384615384,0.0,0
PRV53376,3.5135135135135136,100.0,12.0,12.0,2450.4054054054054,11830,181330,884.1891891891892,3440,65430,74,0.378,2.122,0.986,1,0.324,72.0,31,2.3870967741935485,28240,381.6216216216216,5500,4,18.5,3,24.666666666666668,4,18.5,0.0,1,18,1,500,211920,2863.783783783784,26000,30700,414.8648648648648,3068,0.0,0.0,0.0,0.3513513513513513,0.6081081081081081,0.3513513513513513,0.1486486486486486,0.3918918918918919,0.6216216216216216,0.6486486486486487,0.7702702702702703,0.1621621621621621,0.2837837837837837,0.1756756756756756,0.0,0
PRV51465,152.57142857142858,1068.0,12.0,12.0,1735.7142857142858,4590,12150,765.7142857142857,2100,5360,7,0.571,4.0,0.857,1,0.143,69.0,7,1.0,3900,557.1428571428571,3000,7,1.0,1,7.0,2,3.5,0.1428571428571428,1,5,3,460,53000,7571.428571428572,46000,5840,834.2857142857143,3704,4.0,0.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.1428571428571428,0.0,0
PRV57305,3.807407407407408,200.0,11.908148148148149,11.851851851851851,2498.296296296296,46480,1686350,664.3111111111111,9020,448410,675,0.458,2.185,0.914,1,0.154,72.0,343,1.967930029154519,175750,260.3703703703704,3300,1,675.0,1,675.0,1,675.0,0.0,3,50,15,360,2019780,2992.266666666667,72130,219604,325.3392592592593,4204,0.0,0.0,0.0,0.3511111111111111,0.5407407407407407,0.3155555555555555,0.1274074074074074,0.3066666666666666,0.4237037037037037,0.7185185185185186,0.7185185185185186,0.2859259259259259,0.2740740740740741,0.0844444444444444,0.0014814814814814,0
PRV54365,3.3043478260869565,100.0,11.791304347826086,11.895652173913044,2102.4347826086955,9240,241780,620.3478260869565,3130,71340,115,0.235,2.209,0.983,1,0.2,78.0,61,1.8852459016393444,31190,271.2173913043478,2900,16,7.1875,6,19.166666666666668,10,11.5,0.0,2,26,8,970,373410,3247.043478260869,51900,36176,314.5739130434783,4136,0.0,0.0,0.0,0.3130434782608696,0.5130434782608696,0.3826086956521739,0.1652173913043478,0.1913043478260869,0.417391304347826,0.6608695652173913,0.7304347826086957,0.3043478260869565,0.2260869565217391,0.0347826086956521,0.0,0
PRV51750,26.666666666666668,80.0,8.0,12.0,803.3333333333334,1190,2410,146.66666666666666,210,440,3,0.0,1.0,1.0,1,0.0,79.0,3,1.0,1600,533.3333333333334,1100,1,3.0,1,3.0,1,3.0,0.0,1,5,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0
PRV56072,0.0,0.0,12.0,12.0,3270.0,3270,3270,790.0,790,790,1,1.0,1.0,1.0,1,1.0,73.0,1,1.0,80,80.0,80,1,1.0,0,-99.0,0,-99.0,0.0,1,39,1,280,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
PRV52855,145.63636363636363,1068.0,11.454545454545457,12.0,2310.0,5710,50820,420.0,1230,9240,22,0.318,3.591,1.0,1,0.182,78.0,22,1.0,31800,1445.4545454545455,11000,13,1.6923076923076923,7,3.142857142857143,9,2.4444444444444446,0.1363636363636363,2,36,9,880,95500,4340.909090909091,26000,10680,485.45454545454544,2136,12.0,0.0,0.8636363636363636,0.4545454545454545,0.5454545454545454,0.4090909090909091,0.2272727272727272,0.2727272727272727,0.4090909090909091,0.7727272727272727,0.7727272727272727,0.4545454545454545,0.1818181818181818,0.1363636363636363,0.0454545454545454,0
PRV56267,15.0,60.0,12.0,12.0,1290.0,2210,5160,772.5,1750,3090,4,0.5,1.0,1.0,1,0.0,73.0,4,1.0,350,87.5,100,3,1.3333333333333333,1,4.0,1,4.0,0.0,1,42,2,170,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.25,0.5,0.75,0.75,0.75,1.0,0.5,0.5,0.0,0.0,0
PRV55006,81.5609756097561,1068.0,12.0,11.853658536585366,2726.829268292683,33130,111800,794.1463414634146,10520,32560,41,0.39,3.415,0.805,1,0.171,75.0,41,1.0,37250,908.5365853658536,10000,21,1.9523809523809523,5,8.2,10,4.1,0.073170731707317,3,33,9,540,342990,8365.609756097561,69700,23428,571.4146341463414,3204,11.0,0.0,0.4390243902439024,0.3658536585365853,0.6097560975609756,0.4146341463414634,0.1463414634146341,0.3170731707317073,0.3902439024390244,0.7804878048780488,0.8048780487804879,0.2926829268292683,0.3170731707317073,0.1219512195121951,0.0,0
PRV57272,0.0,0.0,11.52,12.0,1874.8,6150,46870,415.6,1310,10390,25,0.36,1.44,0.88,1,0.12,70.0,18,1.3888888888888888,8770,350.8,3000,2,12.5,2,12.5,2,12.5,0.0,1,49,1,600,137200,5488.0,44200,18156,726.24,5340,0.0,0.0,0.0,0.2,0.28,0.36,0.36,0.28,0.48,0.6,0.8,0.24,0.32,0.04,0.0,0
PRV55473,0.0,0.0,12.0,12.0,1430.0,4430,8580,233.3333333333333,700,1400,6,0.667,1.0,0.833,1,0.167,92.5,5,1.2,1350,225.0,1000,5,1.2,1,6.0,3,2.0,0.0,2,36,2,550,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.0,0.0,0
PRV56378,0.0,0.0,12.0,12.0,1145.483870967742,4320,35510,541.9354838709677,2280,16800,31,0.516,2.258,0.968,1,0.097,77.0,19,1.631578947368421,4480,144.51612903225808,600,1,31.0,1,31.0,1,31.0,0.0,1,43,3,510,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.4193548387096774,0.5161290322580645,0.2903225806451613,0.032258064516129,0.1935483870967742,0.4193548387096774,0.7419354838709677,0.4516129032258064,0.5161290322580645,0.1290322580645161,0.064516129032258,0.0,0
PRV56449,106.9925925925926,1068.0,12.0,11.955555555555556,1848.7407407407409,36010,249580,597.1851851851852,10620,80620,135,0.37,3.637,0.83,1,0.215,71.0,109,1.238532110091743,211880,1569.4814814814815,57000,70,1.9285714285714288,22,6.136363636363637,29,4.655172413793103,0.0962962962962963,6,54,31,999,612840,4539.555555555556,62800,72448,536.6518518518518,8068,36.0,0.0,0.8666666666666667,0.3333333333333333,0.5703703703703704,0.4444444444444444,0.1777777777777777,0.362962962962963,0.3925925925925926,0.725925925925926,0.837037037037037,0.3259259259259259,0.3555555555555555,0.0888888888888888,0.0074074074074074,0
PRV55078,0.0,0.0,12.0,12.0,1210.0,1210,1210,250.0,250,250,1,1.0,1.0,1.0,1,0.0,67.0,1,1.0,0,0.0,0,1,1.0,0,-99.0,1,1.0,0.0,1,33,1,420,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
PRV51595,44.91666666666666,1068.0,12.0,12.0,2061.25,5950,49470,645.4166666666666,2130,15490,24,0.292,2.125,0.875,1,0.042,78.0,22,1.0909090909090908,14660,610.8333333333334,5000,9,2.6666666666666665,3,8.0,6,4.0,0.0416666666666666,1,5,4,590,60000,2500.0,16000,6408,267.0,1068,4.0,0.0,0.1666666666666666,0.5,0.5833333333333334,0.2083333333333333,0.1666666666666666,0.375,0.25,0.75,0.7083333333333334,0.2916666666666667,0.4166666666666667,0.0833333333333333,0.0,0
PRV51112,2.664473684210526,100.0,12.0,11.983552631578949,3500.493421052632,97510,1064150,859.6875,7000,261345,304,0.391,2.845,0.793,1,0.191,70.0,195,1.558974358974359,105250,346.2171052631579,4100,7,43.42857142857143,7,43.42857142857143,6,50.66666666666666,0.0,1,1,6,600,1296930,4266.2171052631575,144000,121276,398.9342105263158,5204,0.0,0.0,0.0,0.375,0.5625,0.4309210526315789,0.1381578947368421,0.2861842105263157,0.3914473684210526,0.7335526315789473,0.7269736842105263,0.3190789473684211,0.3256578947368421,0.0723684210526315,0.0328947368421052,0
PRV53752,5.714285714285714,200.0,12.0,12.0,1743.7142857142858,14270,61030,467.4285714285714,1850,16360,35,0.371,2.914,0.943,1,0.143,75.0,34,1.0294117647058822,11840,338.2857142857143,2600,22,1.5909090909090908,5,7.0,9,3.888888888888889,0.0,6,54,13,331,193630,5532.285714285715,68180,13884,396.6857142857143,2136,0.0,0.0,0.0,0.6,0.5428571428571428,0.3714285714285714,0.2571428571428571,0.1142857142857142,0.3428571428571428,0.6857142857142857,0.6285714285714286,0.4,0.3714285714285714,0.0857142857142857,0.0,0
PRV53589,0.0,0.0,12.0,12.0,850.0,1000,1700,310.0,460,620,2,0.5,1.0,1.0,1,0.0,61.0,2,1.0,500,250.0,300,1,2.0,0,-99.0,1,2.0,0.0,1,19,1,510,111400,55700.0,111400,1068,534.0,1068,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0
PRV51185,0.0,0.0,12.0,12.0,1481.25,4490,11850,856.25,1770,6850,8,0.625,1.0,0.875,1,0.125,72.5,8,1.0,1590,198.75,500,5,1.6,2,4.0,3,2.6666666666666665,0.0,1,3,2,60,14440,1805.0,9120,3204,400.5,2136,0.0,0.0,0.0,0.25,0.5,0.375,0.125,0.125,0.375,0.75,0.5,0.25,0.5,0.125,0.0,0
PRV55601,6.25,50.0,12.0,12.0,1907.5,4300,15260,580.0,1560,4640,8,0.625,4.625,1.0,1,0.125,73.5,8,1.0,1540,192.5,500,6,1.3333333333333333,3,2.6666666666666665,5,1.6,0.0,2,36,2,180,12000,1500.0,12000,1068,133.5,1068,0.0,0.0,0.0,0.625,0.5,0.375,0.25,0.125,0.625,0.375,0.75,0.375,0.125,0.125,0.0,0
PRV51412,0.0,0.0,12.0,12.0,1072.0,1570,5360,638.0,1510,3190,5,0.4,1.0,0.8,1,0.0,86.0,5,1.0,440,88.0,200,5,1.0,1,5.0,3,1.6666666666666667,0.0,1,5,4,660,19320,3864.0,19320,1068,213.6,1068,0.0,0.0,0.0,0.4,0.6,0.4,0.6,0.2,0.2,0.6,0.6,0.8,0.0,0.0,0.0,0
PRV52461,1068.0,1068.0,12.0,12.0,1141.428571428571,4200,7990,231.42857142857144,650,1620,7,0.571,4.571,0.714,1,0.143,77.0,7,1.0,48000,6857.142857142857,11000,1,7.0,1,7.0,1,7.0,1.0,1,11,5,885,62620,8945.714285714286,15000,9612,1373.142857142857,2136,8.0,4.0,4.571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.0,0.2857142857142857,0.4285714285714285,0.8571428571428571,1.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0
PRV57744,2.631578947368421,50.0,12.0,12.0,3458.9473684210525,20190,65720,1061.578947368421,5630,20170,19,0.263,3.316,0.842,1,0.263,70.0,17,1.1176470588235294,8510,447.89473684210526,2200,2,9.5,1,19.0,1,19.0,0.0,1,45,2,810,57740,3038.9473684210525,33700,5340,281.05263157894734,2136,0.0,0.0,0.0,0.1578947368421052,0.6842105263157895,0.4210526315789473,0.0526315789473684,0.5263157894736842,0.6842105263157895,0.7894736842105263,0.8421052631578947,0.2631578947368421,0.4210526315789473,0.0526315789473684,0.0,0
PRV57148,197.10843373493967,1068.0,12.0,12.0,1966.265060240964,23260,163200,546.5060240963855,6630,45360,83,0.554,2.446,0.952,1,0.205,74.0,66,1.2575757575757576,200830,2419.638554216868,25000,37,2.2432432432432434,14,5.928571428571429,16,5.1875,0.180722891566265,6,54,9,630,714450,8607.831325301206,41000,93828,1130.4578313253012,16136,7.0,0.0,0.8072289156626506,0.5421686746987951,0.6987951807228916,0.4819277108433735,0.1566265060240964,0.3614457831325301,0.4578313253012048,0.7710843373493976,0.8433734939759037,0.4337349397590361,0.2289156626506024,0.216867469879518,0.0120481927710843,0
PRV56495,6.111111111111111,100.0,12.0,11.944444444444445,3197.5,34450,115110,763.8888888888889,6780,27500,36,0.417,1.806,0.972,1,0.194,66.5,23,1.565217391304348,11750,326.3888888888889,3300,3,12.0,3,12.0,2,18.0,0.0,1,44,5,940,82230,2284.1666666666665,30000,9612,267.0,2136,0.0,0.0,0.0,0.25,0.5833333333333334,0.3055555555555556,0.0277777777777777,0.3888888888888889,0.4444444444444444,0.75,0.6944444444444444,0.3611111111111111,0.3611111111111111,0.1388888888888889,0.0277777777777777,0
PRV53633,7.575757575757576,100.0,11.969696969696969,12.0,1622.5757575757575,9060,107090,484.6969696969697,3230,31990,66,0.333,2.697,1.0,1,0.152,77.0,48,1.375,18010,272.8787878787879,3300,10,6.6,5,13.2,7,9.428571428571429,0.0,1,20,4,150,100540,1523.3333333333333,23030,19656,297.8181818181818,2136,0.0,0.0,0.0,0.4393939393939394,0.4545454545454545,0.1969696969696969,0.1212121212121212,0.1818181818181818,0.4848484848484848,0.6818181818181818,0.7272727272727273,0.4848484848484848,0.3181818181818182,0.1363636363636363,0.0151515151515151,0
PRV54245,90.9942196531792,1068.0,12.0,11.919075144508671,1565.7225433526012,18660,270870,628.9595375722544,4900,108810,173,0.376,2.514,0.786,1,0.249,77.0,104,1.6634615384615383,157450,910.1156069364162,38000,55,3.145454545454545,19,9.105263157894736,34,5.088235294117647,0.0809248554913294,2,54,21,999,735550,4251.7341040462425,45840,77692,449.08670520231215,5068,34.0,0.0,0.6358381502890174,0.3757225433526011,0.7687861271676301,0.5317919075144508,0.2023121387283237,0.4161849710982659,0.4682080924855491,0.7456647398843931,0.7572254335260116,0.3641618497109826,0.3410404624277456,0.1156069364161849,0.0115606936416184,0
PRV55733,5.0,100.0,12.0,11.73913043478261,2970.4347826086955,13840,136640,841.9565217391304,4010,38730,46,0.326,3.043,0.891,1,0.261,72.5,43,1.069767441860465,14670,318.9130434782609,3300,4,11.5,3,15.333333333333334,4,11.5,0.0,1,37,7,540,313500,6815.217391304348,62000,41040,892.1739130434783,10204,0.0,0.0,0.0,0.4565217391304347,0.6086956521739131,0.3695652173913043,0.1739130434782608,0.4130434782608695,0.5,0.7391304347826086,0.8260869565217391,0.217391304347826,0.3478260869565217,0.1739130434782608,0.0,0
PRV56697,2.5641025641025643,200.0,12.0,12.0,2103.333333333333,21060,164060,638.5897435897435,6360,49810,78,0.256,1.821,0.718,1,0.115,71.0,36,2.1666666666666665,21570,276.53846153846155,3300,11,7.090909090909091,9,8.666666666666666,11,7.090909090909091,0.0,1,45,5,942,329500,4224.358974358975,45080,30972,397.0769230769231,4272,0.0,0.0,0.0,0.2692307692307692,0.6282051282051282,0.3974358974358974,0.1666666666666666,0.3333333333333333,0.5384615384615384,0.7051282051282052,0.8076923076923077,0.4871794871794871,0.2435897435897435,0.1153846153846153,0.0,0
PRV55425,0.0,0.0,12.0,12.0,1139.2307692307693,3970,29620,466.9230769230769,870,12140,26,0.385,1.269,1.0,1,0.423,81.0,6,4.333333333333333,3880,149.23076923076923,1200,3,8.666666666666666,2,13.0,2,13.0,0.0,1,35,2,70,89700,3450.0,29200,9612,369.6923076923077,2136,0.0,0.0,0.0,0.0769230769230769,0.6153846153846154,0.2692307692307692,0.1923076923076923,0.2307692307692307,0.1923076923076923,0.8076923076923077,0.8846153846153846,0.5,0.0384615384615384,0.0,0.0,0
PRV51902,0.0,0.0,12.0,12.0,1770.0,1770,7080,470.0,470,1880,4,1.0,2.0,1.0,1,0.0,76.0,1,4.0,1300,325.0,1100,2,2.0,1,4.0,1,4.0,0.0,1,28,1,240,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
PRV55624,0.0,0.0,12.0,12.0,1100.0,1640,2200,480.0,820,960,2,1.0,1.0,1.0,1,0.0,66.5,2,1.0,100,50.0,70,1,2.0,0,-99.0,0,-99.0,0.0,1,36,1,250,31720,15860.0,21720,6234,3117.0,5166,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0
